scale_values__rank,scale_values__age,scale_values__country_of_citizenship,scale_values__business_category,scale_values__wealth_status,remainder__gender,remainder__self_made
0.12445844820795589,0.20547945205479456,0.5714285714285714,0.0,0.3333333333333333,1.0,1.0
0.228042536431666,0.684931506849315,1.0,0.8823529411764706,1.0,0.0,0.0
0.8893265064986214,0.15068493150684936,0.0,0.058823529411764705,0.3333333333333333,1.0,1.0
0.8893265064986214,0.2191780821917808,0.0,0.7647058823529411,0.6666666666666666,1.0,0.0
0.5966916108704213,0.3561643835616438,0.9642857142857142,0.11764705882352941,0.3333333333333333,1.0,1.0
0.47892871209137455,0.6575342465753425,0.9285714285714285,0.5882352941176471,0.6666666666666666,1.0,0.0
0.3733753446238677,0.6438356164383562,0.25,0.11764705882352941,0.3333333333333333,1.0,0.0
0.34541157936195355,0.6986301369863014,1.0,0.29411764705882354,1.0,1.0,0.0
0.228042536431666,0.3561643835616438,1.0,0.5294117647058824,0.3333333333333333,1.0,1.0
0.03347774714454509,0.4246575342465754,0.9642857142857142,0.29411764705882354,0.3333333333333333,1.0,1.0
0.30129972430090585,0.7123287671232875,0.46428571428571425,0.11764705882352941,0.3333333333333333,1.0,1.0
0.9468294604174872,0.4383561643835616,0.9642857142857142,0.11764705882352941,0.3333333333333333,1.0,1.0
0.1559669161087042,0.6164383561643835,0.5357142857142857,0.0,0.3333333333333333,1.0,1.0
0.8397006695549428,0.410958904109589,0.7857142857142857,0.7058823529411764,0.0,0.0,1.0
0.04529342260732572,0.7534246575342466,1.0,0.1764705882352941,1.0,1.0,1.0
0.02993304450571091,0.6986301369863014,0.46428571428571425,0.11764705882352941,0.3333333333333333,1.0,1.0
0.8397006695549428,0.6301369863013698,0.3214285714285714,0.4117647058823529,0.6666666666666666,1.0,1.0
0.7951949586451358,0.3561643835616438,0.5357142857142857,0.11764705882352941,0.6666666666666666,0.0,0.0
0.30129972430090585,0.6986301369863014,1.0,0.4117647058823529,0.6666666666666666,1.0,0.0
0.7101220953131153,0.5342465753424658,0.8571428571428571,0.1764705882352941,0.0,1.0,1.0
0.8893265064986214,0.4931506849315068,0.5357142857142857,0.0,0.3333333333333333,1.0,1.0
0.6790074832611264,0.3835616438356164,0.9642857142857142,0.29411764705882354,0.3333333333333333,0.0,1.0
0.3560456872784561,0.547945205479452,1.0,0.0,1.0,1.0,0.0
0.47892871209137455,0.4657534246575342,0.9642857142857142,0.3529411764705882,0.3333333333333333,1.0,1.0
0.6790074832611264,0.45205479452054786,0.8571428571428571,0.6470588235294118,0.0,1.0,1.0
0.27491138243402913,0.34246575342465746,1.0,0.058823529411764705,0.3333333333333333,1.0,1.0
0.7101220953131153,0.45205479452054786,0.9642857142857142,0.11764705882352941,0.3333333333333333,1.0,1.0
0.4040961008270973,0.6575342465753425,1.0,0.5294117647058824,1.0,1.0,0.0
0.09649468294604174,0.6712328767123287,1.0,0.1764705882352941,1.0,1.0,1.0
0.7101220953131153,0.589041095890411,1.0,0.23529411764705882,0.6666666666666666,1.0,1.0
0.2229224103977944,0.5616438356164383,1.0,0.11764705882352941,1.0,1.0,0.0
0.26703426545884207,0.547945205479452,0.0,0.11764705882352941,0.3333333333333333,1.0,0.0
0.7101220953131153,0.4657534246575342,0.9642857142857142,0.6470588235294118,0.3333333333333333,1.0,1.0
0.04726270185112249,0.45205479452054786,0.9642857142857142,0.5882352941176471,0.3333333333333333,1.0,1.0
0.6790074832611264,0.6575342465753425,0.9642857142857142,0.11764705882352941,1.0,1.0,1.0
0.7101220953131153,0.767123287671233,0.7857142857142857,0.0,0.3333333333333333,1.0,1.0
0.7951949586451358,0.5342465753424658,0.25,0.4117647058823529,0.3333333333333333,1.0,1.0
0.1532099251673887,0.8904109589041095,0.0,0.1764705882352941,1.0,1.0,1.0
0.1910200866482867,0.4383561643835616,0.8928571428571428,0.1764705882352941,0.3333333333333333,1.0,0.0
0.7499015360378101,0.5205479452054794,1.0,0.058823529411764705,0.3333333333333333,1.0,1.0
0.2835762111067349,0.7808219178082191,0.75,0.1764705882352941,0.3333333333333333,1.0,0.0
0.7951949586451358,0.1643835616438356,0.5357142857142857,0.1764705882352941,0.3333333333333333,1.0,0.0
0.13824340291453327,0.39726027397260266,0.6785714285714285,1.0,1.0,0.0,1.0
0.07443875541551792,0.684931506849315,0.8928571428571428,0.11764705882352941,1.0,1.0,0.0
0.9468294604174872,0.6438356164383562,0.8214285714285714,0.11764705882352941,0.6666666666666666,1.0,1.0
0.7499015360378101,0.4931506849315068,0.42857142857142855,0.5882352941176471,0.6666666666666666,1.0,1.0
0.05395825128003151,0.5205479452054794,0.9285714285714285,0.0,0.3333333333333333,1.0,1.0
0.17881055533674672,0.8356164383561643,1.0,0.0,0.3333333333333333,1.0,1.0
0.2323749507680189,0.958904109589041,1.0,0.5294117647058824,0.3333333333333333,1.0,1.0
0.41985033477747147,0.3287671232876712,0.9285714285714285,0.7058823529411764,1.0,1.0,0.0
0.038991729027176056,0.6027397260273972,0.7142857142857142,0.0,1.0,0.0,0.0
0.5384009452540369,0.3561643835616438,0.9642857142857142,0.23529411764705882,0.3333333333333333,1.0,1.0
0.16148089799133516,0.34246575342465746,0.8214285714285714,0.11764705882352941,1.0,1.0,1.0
0.5005907837731389,0.4246575342465754,0.9285714285714285,0.5294117647058824,0.6666666666666666,1.0,1.0
0.47892871209137455,0.684931506849315,1.0,0.4117647058823529,0.3333333333333333,1.0,0.0
0.7499015360378101,0.7260273972602739,0.6071428571428571,0.4117647058823529,0.3333333333333333,1.0,1.0
0.27491138243402913,0.6575342465753425,0.07142857142857142,0.6470588235294118,1.0,1.0,1.0
0.3560456872784561,0.5616438356164383,0.9642857142857142,0.29411764705882354,0.3333333333333333,1.0,1.0
0.7951949586451358,0.684931506849315,0.9285714285714285,0.0,0.3333333333333333,1.0,0.0
0.6790074832611264,0.36986301369863017,0.0,0.0,1.0,1.0,1.0
0.5384009452540369,0.39726027397260266,0.9642857142857142,0.3529411764705882,0.6666666666666666,1.0,1.0
0.7101220953131153,0.6986301369863014,0.75,0.47058823529411764,1.0,1.0,0.0
0.2323749507680189,0.3835616438356164,0.9642857142857142,0.11764705882352941,0.3333333333333333,1.0,1.0
0.7951949586451358,0.5753424657534246,0.9642857142857142,0.11764705882352941,0.6666666666666666,1.0,1.0
0.5966916108704213,0.5068493150684931,0.8571428571428571,0.0,0.3333333333333333,1.0,1.0
0.7951949586451358,0.5753424657534246,0.9642857142857142,0.11764705882352941,0.3333333333333333,1.0,1.0
0.7499015360378101,0.410958904109589,0.8928571428571428,0.11764705882352941,0.3333333333333333,1.0,0.0
0.7499015360378101,0.7260273972602739,0.6071428571428571,0.4117647058823529,1.0,1.0,1.0
0.9468294604174872,0.3013698630136986,0.9642857142857142,0.29411764705882354,0.0,1.0,1.0
0.6482867270578967,0.7123287671232875,1.0,0.8823529411764706,0.6666666666666666,1.0,0.0
0.8397006695549428,0.4657534246575342,1.0,0.1764705882352941,0.3333333333333333,1.0,0.0
0.09373769200472627,0.6575342465753425,1.0,0.1764705882352941,0.3333333333333333,0.0,0.0
0.6199291059472233,0.6301369863013698,0.8214285714285714,0.4117647058823529,0.3333333333333333,1.0,1.0
0.6482867270578967,0.5616438356164383,1.0,0.058823529411764705,0.3333333333333333,1.0,1.0
0.5005907837731389,0.8493150684931506,0.17857142857142855,0.3529411764705882,1.0,1.0,1.0
0.5384009452540369,0.8356164383561643,1.0,0.8823529411764706,1.0,1.0,1.0
0.7101220953131153,0.767123287671233,1.0,0.47058823529411764,0.6666666666666666,1.0,0.0
0.0145726664040961,0.3835616438356164,0.8214285714285714,0.5882352941176471,0.3333333333333333,1.0,1.0
0.3560456872784561,0.589041095890411,0.9285714285714285,0.7647058823529411,1.0,1.0,1.0
0.9468294604174872,0.6027397260273972,0.9285714285714285,0.1764705882352941,0.3333333333333333,1.0,0.0
0.4040961008270973,0.6438356164383562,1.0,0.29411764705882354,1.0,1.0,1.0
0.13824340291453327,0.4794520547945206,1.0,0.47058823529411764,1.0,0.0,0.0
0.5966916108704213,0.28767123287671226,0.9642857142857142,0.7058823529411764,0.3333333333333333,1.0,1.0
0.7499015360378101,0.17808219178082185,1.0,0.058823529411764705,0.6666666666666666,1.0,1.0
0.4580543521071288,0.589041095890411,0.2857142857142857,0.0,0.3333333333333333,0.0,0.0
0.08152816069318629,0.410958904109589,0.8571428571428571,0.3529411764705882,1.0,1.0,1.0
0.7951949586451358,0.4246575342465754,0.6071428571428571,0.0,0.3333333333333333,0.0,0.0
0.10831035840882237,0.4383561643835616,0.9642857142857142,0.11764705882352941,0.3333333333333333,1.0,1.0
0.24537219377707756,0.5068493150684931,1.0,0.7058823529411764,1.0,1.0,1.0
0.7951949586451358,0.45205479452054786,0.9642857142857142,0.11764705882352941,0.3333333333333333,1.0,1.0
0.07010634107916502,0.23287671232876705,0.6071428571428571,0.058823529411764705,0.3333333333333333,1.0,1.0
0.3095706971248523,0.6438356164383562,0.2857142857142857,0.1764705882352941,0.3333333333333333,1.0,0.0
0.5163450177235132,0.7123287671232875,0.5714285714285714,0.23529411764705882,0.3333333333333333,1.0,0.0
0.0874359984245766,0.39726027397260266,1.0,0.058823529411764705,0.3333333333333333,1.0,1.0
0.2055927530523828,0.6712328767123287,1.0,0.058823529411764705,1.0,1.0,1.0
0.4040961008270973,0.6438356164383562,0.9642857142857142,0.11764705882352941,0.3333333333333333,1.0,1.0
0.2170145726664041,0.4383561643835616,1.0,0.8823529411764706,1.0,1.0,1.0
0.9999999999999999,0.6712328767123287,0.3571428571428571,0.9411764705882353,0.3333333333333333,1.0,1.0
0.9468294604174872,0.6438356164383562,0.6071428571428571,0.11764705882352941,0.3333333333333333,1.0,1.0
0.14336352894840487,0.7534246575342466,1.0,0.058823529411764705,1.0,1.0,1.0
0.8893265064986214,0.2191780821917808,1.0,0.1764705882352941,0.3333333333333333,0.0,1.0
0.9468294604174872,0.7397260273972602,0.9285714285714285,0.29411764705882354,0.3333333333333333,1.0,0.0
0.8893265064986214,0.45205479452054786,0.8571428571428571,0.0,0.6666666666666666,1.0,1.0
0.3733753446238677,0.15068493150684936,0.7857142857142857,0.0,1.0,1.0,1.0
0.7951949586451358,0.6027397260273972,0.8571428571428571,0.6470588235294118,0.6666666666666666,1.0,1.0
0.9999999999999999,0.2465753424657534,0.8928571428571428,0.0,0.3333333333333333,1.0,1.0
0.3560456872784561,0.767123287671233,0.9285714285714285,0.11764705882352941,0.3333333333333333,1.0,0.0
0.5643954312721543,0.6301369863013698,0.2857142857142857,0.1764705882352941,0.3333333333333333,0.0,0.0
0.27491138243402913,0.273972602739726,1.0,0.058823529411764705,1.0,1.0,1.0
0.2055927530523828,0.4794520547945206,1.0,0.0,1.0,1.0,1.0
0.30129972430090585,0.3287671232876712,0.9642857142857142,0.5294117647058824,0.3333333333333333,1.0,1.0
0.3560456872784561,0.6027397260273972,1.0,0.5294117647058824,0.3333333333333333,1.0,1.0
0.012997243009058683,0.34246575342465746,0.9642857142857142,0.058823529411764705,0.3333333333333333,1.0,1.0
0.6482867270578967,0.6712328767123287,0.14285714285714285,0.6470588235294118,1.0,1.0,0.0
0.5643954312721543,0.36986301369863017,0.0,0.3529411764705882,1.0,1.0,1.0
0.3095706971248523,0.15068493150684936,1.0,0.0,1.0,1.0,1.0
0.6482867270578967,0.6712328767123287,0.0,0.3529411764705882,0.3333333333333333,1.0,1.0
0.8397006695549428,0.6301369863013698,1.0,0.7058823529411764,0.6666666666666666,1.0,0.0
0.9999999999999999,0.4246575342465754,0.8571428571428571,0.0,0.0,1.0,1.0
0.3733753446238677,0.5616438356164383,0.8571428571428571,0.11764705882352941,0.0,1.0,1.0
0.43442300118156757,0.7123287671232875,0.6785714285714285,0.4117647058823529,0.3333333333333333,0.0,1.0
0.5643954312721543,0.4246575342465754,0.25,0.23529411764705882,0.3333333333333333,1.0,0.0
0.8397006695549428,0.6027397260273972,0.9285714285714285,0.23529411764705882,0.3333333333333333,1.0,1.0
0.4040961008270973,0.767123287671233,0.75,0.5882352941176471,1.0,1.0,0.0
0.17881055533674672,0.45205479452054786,0.8214285714285714,0.5882352941176471,0.3333333333333333,1.0,1.0
0.3560456872784561,0.5616438356164383,0.9285714285714285,0.058823529411764705,0.3333333333333333,1.0,1.0
0.2500984639621898,0.5342465753424658,0.6428571428571428,0.0,0.3333333333333333,1.0,0.0
0.6790074832611264,0.6712328767123287,0.46428571428571425,0.5294117647058824,0.3333333333333333,1.0,1.0
0.3733753446238677,0.1232876712328767,0.0,0.0,1.0,1.0,1.0
0.7951949586451358,0.5342465753424658,0.8928571428571428,0.1764705882352941,0.6666666666666666,1.0,0.0
0.6482867270578967,0.6712328767123287,0.9642857142857142,0.47058823529411764,0.3333333333333333,1.0,1.0
0.3560456872784561,0.547945205479452,1.0,0.23529411764705882,1.0,0.0,0.0
0.02520677432059866,0.7808219178082191,0.21428571428571427,0.11764705882352941,1.0,1.0,0.0
0.5163450177235132,0.1917808219178082,0.5357142857142857,0.058823529411764705,0.3333333333333333,1.0,1.0
0.06695549428909019,0.6575342465753425,0.8571428571428571,0.11764705882352941,1.0,1.0,1.0
0.4580543521071288,0.6986301369863014,0.8928571428571428,0.11764705882352941,1.0,1.0,0.0
0.10515951161874754,0.3561643835616438,1.0,0.0,1.0,1.0,1.0
0.11067349350137849,0.5753424657534246,1.0,0.23529411764705882,1.0,1.0,1.0
0.8893265064986214,0.8082191780821918,0.3571428571428571,0.1764705882352941,1.0,1.0,1.0
0.16148089799133516,0.45205479452054786,0.07142857142857142,0.29411764705882354,0.6666666666666666,0.0,0.0
0.5384009452540369,0.6164383561643835,0.9642857142857142,0.29411764705882354,0.3333333333333333,1.0,1.0
0.6790074832611264,0.31506849315068497,0.9642857142857142,0.11764705882352941,0.3333333333333333,0.0,1.0
0.47892871209137455,0.4931506849315068,0.3571428571428571,0.47058823529411764,0.0,1.0,0.0
0.47892871209137455,0.4794520547945206,0.9285714285714285,0.11764705882352941,0.3333333333333333,1.0,1.0
0.27491138243402913,0.410958904109589,0.9642857142857142,0.3529411764705882,0.3333333333333333,1.0,1.0
0.5163450177235132,0.6438356164383562,1.0,0.1764705882352941,0.6666666666666666,1.0,1.0
0.6482867270578967,0.7397260273972602,1.0,0.29411764705882354,0.6666666666666666,1.0,0.0
0.3095706971248523,0.4246575342465754,0.9642857142857142,0.058823529411764705,0.3333333333333333,0.0,1.0
0.16148089799133516,0.45205479452054786,0.8214285714285714,0.11764705882352941,1.0,1.0,1.0
0.5005907837731389,0.3835616438356164,1.0,0.058823529411764705,0.3333333333333333,1.0,1.0
0.5384009452540369,0.4931506849315068,1.0,0.0,0.3333333333333333,1.0,1.0
0.0074832611264277265,0.7123287671232875,1.0,0.1764705882352941,0.3333333333333333,1.0,0.0
0.7101220953131153,0.34246575342465746,0.0,0.058823529411764705,0.3333333333333333,1.0,1.0
0.17881055533674672,0.3561643835616438,0.9642857142857142,0.8235294117647058,1.0,1.0,1.0
0.3560456872784561,0.5753424657534246,0.9285714285714285,0.23529411764705882,1.0,1.0,0.0
0.43442300118156757,0.6301369863013698,0.9285714285714285,0.0,1.0,1.0,1.0
0.43442300118156757,0.4931506849315068,0.8214285714285714,0.4117647058823529,0.3333333333333333,0.0,0.0
0.7499015360378101,0.547945205479452,0.6428571428571428,0.11764705882352941,1.0,1.0,1.0
0.5643954312721543,0.6027397260273972,0.9285714285714285,0.29411764705882354,0.3333333333333333,1.0,0.0
0.9468294604174872,0.36986301369863017,0.9642857142857142,0.29411764705882354,0.3333333333333333,1.0,1.0
0.03072075620322962,0.4246575342465754,0.8571428571428571,0.6470588235294118,1.0,1.0,1.0
0.24025206774320595,0.4657534246575342,1.0,0.0,0.3333333333333333,1.0,1.0
0.26703426545884207,0.547945205479452,0.7142857142857142,0.0,1.0,1.0,0.0
0.11382434029145333,0.3835616438356164,0.9642857142857142,0.47058823529411764,0.3333333333333333,1.0,1.0
0.9468294604174872,0.31506849315068497,0.9642857142857142,0.23529411764705882,0.3333333333333333,1.0,1.0
0.6482867270578967,0.4794520547945206,0.7857142857142857,0.5294117647058824,0.6666666666666666,1.0,0.0
0.9999999999999999,0.589041095890411,0.21428571428571427,0.5294117647058824,0.3333333333333333,1.0,1.0
0.5384009452540369,0.589041095890411,0.9642857142857142,0.29411764705882354,1.0,1.0,1.0
0.2099251673887357,0.39726027397260266,0.5714285714285714,0.23529411764705882,1.0,0.0,0.0
0.7499015360378101,0.547945205479452,0.9642857142857142,0.1764705882352941,0.3333333333333333,1.0,1.0
0.6482867270578967,0.6712328767123287,0.7142857142857142,0.5294117647058824,0.3333333333333333,1.0,0.0
0.6790074832611264,0.684931506849315,1.0,0.4117647058823529,0.6666666666666666,1.0,1.0
0.6199291059472233,0.17808219178082185,0.10714285714285714,0.3529411764705882,0.3333333333333333,0.0,0.0
0.11067349350137849,0.2191780821917808,0.5,0.29411764705882354,0.3333333333333333,0.0,0.0
0.30129972430090585,0.589041095890411,1.0,0.29411764705882354,0.3333333333333333,1.0,1.0
0.5384009452540369,0.5068493150684931,0.17857142857142855,0.3529411764705882,0.3333333333333333,1.0,0.0
0.7101220953131153,0.547945205479452,1.0,0.47058823529411764,1.0,1.0,1.0
0.7499015360378101,0.6438356164383562,1.0,0.29411764705882354,0.3333333333333333,1.0,1.0
0.5643954312721543,0.5342465753424658,0.9285714285714285,0.3529411764705882,0.6666666666666666,1.0,0.0
0.4580543521071288,0.4383561643835616,0.8571428571428571,0.8235294117647058,1.0,1.0,1.0
0.43442300118156757,0.4794520547945206,0.0,0.6470588235294118,0.3333333333333333,1.0,1.0
0.1910200866482867,0.5753424657534246,1.0,0.058823529411764705,0.3333333333333333,1.0,1.0
0.9468294604174872,0.6164383561643835,0.3214285714285714,0.0,0.3333333333333333,1.0,1.0
0.47892871209137455,0.8904109589041095,0.7857142857142857,0.29411764705882354,0.6666666666666666,1.0,0.0
0.8397006695549428,0.4657534246575342,0.9285714285714285,0.058823529411764705,0.6666666666666666,1.0,1.0
0.4580543521071288,0.273972602739726,1.0,0.29411764705882354,0.6666666666666666,1.0,0.0
0.7951949586451358,0.6164383561643835,0.8571428571428571,0.47058823529411764,0.0,1.0,1.0
0.2170145726664041,0.9315068493150683,0.21428571428571427,0.6470588235294118,1.0,1.0,1.0
0.24537219377707756,0.8493150684931506,1.0,0.11764705882352941,1.0,1.0,1.0
0.43442300118156757,0.410958904109589,0.8571428571428571,0.11764705882352941,1.0,1.0,1.0
0.5163450177235132,0.4794520547945206,1.0,0.1764705882352941,0.3333333333333333,1.0,0.0
0.47892871209137455,0.1095890410958904,1.0,0.058823529411764705,0.3333333333333333,1.0,1.0
0.43442300118156757,0.4246575342465754,0.8571428571428571,0.7647058823529411,1.0,1.0,1.0
0.07168176447420244,0.6575342465753425,0.9642857142857142,0.7058823529411764,0.3333333333333333,1.0,1.0
0.24537219377707756,0.3287671232876712,0.5,0.23529411764705882,0.3333333333333333,1.0,1.0
0.7499015360378101,0.45205479452054786,0.9642857142857142,0.11764705882352941,0.3333333333333333,1.0,1.0
0.5966916108704213,0.273972602739726,0.6071428571428571,0.6470588235294118,0.3333333333333333,0.0,0.0
0.03938558487593541,0.6301369863013698,0.8928571428571428,0.1764705882352941,0.3333333333333333,1.0,0.0
0.5643954312721543,0.7397260273972602,0.6428571428571428,0.3529411764705882,0.3333333333333333,1.0,0.0
0.259157148483655,0.5342465753424658,0.42857142857142855,0.7058823529411764,0.3333333333333333,0.0,0.0
